DATE,HOUR,TEMPC
2016-10-09,17,17.107724861233685
2016-10-09,18,22.180905829342645
2016-10-09,19,25.84081055077786
2016-10-09,20,28.85680833658273
2016-10-09,21,28.020162114819108
2016-10-09,22,24.36064481859484
2016-10-09,23,20.952835904502336
2016-10-10,0,18.64794449056279
2016-10-10,1,12.735639112402264
2016-10-10,2,19.29928183626905
2016-10-10,3,20.69686112823785
2016-10-10,4,19.822435306477068
2016-10-10,5,22.72820040285245
2016-10-10,6,16.636691092355903
2016-10-10,7,16.447382186794368
2016-10-10,8,17.688408972350167
2016-10-10,9,18.14293774352843
2016-10-10,10,17.203808287101637
2016-10-10,11,12.193773549054876
2016-10-10,12,13.579539863899846
2016-10-10,13,19.175461225713363
2016-10-10,14,17.840313625589108
2016-10-10,15,23.63534880637368
2016-10-10,16,24.273411373166947
2016-10-10,17,23.80145162633415
2016-10-10,18,30.76644540433757
2016-10-10,19,29.016001674054145
2016-10-10,20,27.37953299374761
2016-10-10,21,29.592126904246808
2016-10-10,22,23.207509127333363
2016-10-10,23,25.22468956944315
2016-10-11,0,23.46956086194726
2016-10-11,1,21.8248032011288
2016-10-11,2,18.914495660570346
2016-10-11,3,13.223378356871956
2016-10-11,4,17.730202323249475
2016-10-11,5,17.890479687546517
2016-10-11,6,18.20175323434901
2016-10-11,7,18.25186735060543
2016-10-11,8,14.19450762302572
2016-10-11,9,20.351119094489995
2016-10-11,10,16.500235256153392
2016-10-11,11,13.6707519997843
2016-10-11,12,15.229342124914108
2016-10-11,13,17.048526707517574
2016-10-11,14,24.331712599869128
2016-10-11,15,25.567233879646267
2016-10-11,16,28.39896353483728
2016-10-11,17,26.14107689225481
2016-10-11,18,27.976200251744924
2016-10-11,19,29.3609932605387
2016-10-11,20,33.10337838991086
2016-10-11,21,35.832752540376774
2016-10-11,22,32.56601589537417
2016-10-11,23,28.166397256354426
2016-10-12,0,20.559325710098697
2016-10-12,1,25.860165793148223
2016-10-12,2,26.4930818632628
2016-10-12,3,26.87860471930329
2016-10-12,4,21.18414486995999
2016-10-12,5,17.421726975440894
2016-10-12,6,21.94492137076688
2016-10-12,7,24.78242341241216
2016-10-12,8,26.6591932199497
2016-10-12,9,21.96669670689021
2016-10-12,10,25.20638723807227
2016-10-12,11,23.352927361339106
2016-10-12,12,25.817222741747266
2016-10-12,13,24.43002331410069
2016-10-12,14,24.02183744137444
2016-10-12,15,27.625849597239423
2016-10-12,16,30.266989837096904
2016-10-12,17,26.85105633530281
2016-10-12,18,33.805978894819376
2016-10-12,19,33.20584273022643
2016-10-12,20,34.354905533387914
2016-10-12,21,32.407850279383105
2016-10-12,22,29.37175792168437
2016-10-12,23,31.41124229070721
2016-10-13,0,28.818682059626003
2016-10-13,1,25.68184191232606
2016-10-13,2,23.20250665679616
2016-10-13,3,17.43163523977223
2016-10-13,4,14.730049399800212
2016-10-13,5,19.57979345884201
2016-10-13,6,11.804017983492804
2016-10-13,7,19.45405421427981
2016-10-13,8,16.819419125870642
2016-10-13,9,14.81733985115108
2016-10-13,10,17.065600179636792
2016-10-13,11,21.491603616973627
2016-10-13,12,14.268571051001905
2016-10-13,13,18.773953045756684
2016-10-13,14,20.055256973381752
2016-10-13,15,16.51776293634751
2016-10-13,16,16.105799919866215
2016-10-13,17,22.93701427237168
2016-10-13,18,20.250515071793075
2016-10-13,19,23.080688268251343
2016-10-13,20,21.99215306079145
2016-10-13,21,21.46851492764112
2016-10-13,22,22.82312287696968
2016-10-13,23,23.50116472834744
2016-10-14,0,18.24277510240962
2016-10-14,1,21.411438726182304
2016-10-14,2,17.7433141876227
2016-10-14,3,16.962579112021125
2016-10-14,4,14.948403701400144
2016-10-14,5,15.145603693173287
2016-10-14,6,16.221115047181023
2016-10-14,7,19.361149521664192
2016-10-14,8,18.91322085597385
2016-10-14,9,16.63138640227841
2016-10-14,10,17.281218395127517
2016-10-14,11,20.90796698237606
2016-10-14,12,14.982536117044392
2016-10-14,13,15.794276465003705
2016-10-14,14,20.540273016714835
2016-10-14,15,13.621175498329382
2016-10-14,16,21.50801526370112
2016-10-14,17,23.96521922457121
2016-10-14,18,18.925890387259773
2016-10-14,19,24.471545600643488
2016-10-14,20,23.17929732019464
2016-10-14,21,20.228326003793235
2016-10-14,22,21.77517698659168
2016-10-14,23,24.989181065960725
2016-10-15,0,20.801897692912902
2016-10-15,1,22.329121048354963
2016-10-15,2,16.9944826244497
2016-10-15,3,22.93617413314707
2016-10-15,4,22.47906570052748
2016-10-15,5,23.180805567168782
2016-10-15,6,25.562586512707284
2016-10-15,7,24.195437629433364
2016-10-15,8,19.69048333608437
2016-10-15,9,21.28845509270996
2016-10-15,10,20.988809004264063
2016-10-15,11,20.673231314103614
2016-10-15,12,23.013602441103483
2016-10-15,13,26.483337562533112
2016-10-15,14,25.97084915057763
2016-10-15,15,25.29073699397727
2016-10-15,16,28.2102409534575
2016-10-15,17,30.01586582816976
2016-10-15,18,30.879294200925607
2016-10-15,19,31.778591054398923
2016-10-15,20,30.079014506924786
2016-10-15,21,33.660794907873765
2016-10-15,22,30.42798141183015
2016-10-15,23,26.25348788059199
2016-10-16,0,26.451234802871088
2016-10-16,1,28.52744982314207
2016-10-16,2,24.96683774337173
2016-10-16,3,26.995961957819947
2016-10-16,4,23.90575919778438
2016-10-16,5,24.30387303363391
2016-10-16,6,23.987643638190622
2016-10-16,7,26.34511043399587
2016-10-16,8,25.35679271696329
2016-10-16,9,22.50816608763057
2016-10-16,10,25.45602770807683
2016-10-16,11,27.457718352841383
2016-10-16,12,22.520740106729484
2016-10-16,13,27.465655974919034
2016-10-16,14,25.7704663806775
2016-10-16,15,27.53152271596134
2016-10-16,16,28.397397193594003
2016-10-16,17,28.3166529206572
2016-10-16,18,27.861368500208627
2016-10-16,19,30.97671689886703
2016-10-16,20,36.35558527703149
2016-10-16,21,33.120497917615985
2016-10-16,22,27.518583383070705
2016-10-16,23,29.373163764572407
2016-10-17,0,27.96023390945829
2016-10-17,1,26.32081187671676
2016-10-17,2,27.113782752953863
2016-10-17,3,29.825041656097845
2016-10-17,4,27.10988542040276
2016-10-17,5,29.09203561155942
2016-10-17,6,24.894097535343107
2016-10-17,7,24.49185025151937
2016-10-17,8,26.00579190468489
2016-10-17,9,21.17588797891192
2016-10-17,10,22.562411328644124
2016-10-17,11,23.15367773973846
2016-10-17,12,28.065088665952224
2016-10-17,13,29.49478166707769
2016-10-17,14,27.091107956736145
2016-10-17,15,27.14505104165585
2016-10-17,16,31.49978493112437
2016-10-17,17,31.29932465100839
2016-10-17,18,37.73797532769421
2016-10-17,19,33.221211823223534
2016-10-17,20,33.28750783576149
2016-10-17,21,33.07310974660649
2016-10-17,22,29.713599616882764
2016-10-17,23,28.36020480627656
2016-10-18,0,33.71094570973196
2016-10-18,1,27.157406146811105
2016-10-18,2,29.150565145325647
2016-10-18,3,26.812535810022226
2016-10-18,4,26.293410995811907
2016-10-18,5,26.663258521693216
2016-10-18,6,27.11925644114376
2016-10-18,7,29.04019300896389
2016-10-18,8,21.30560773978412
2016-10-18,9,24.9205735737478
2016-10-18,10,19.340490393500907
2016-10-18,11,21.39525796157607
2016-10-18,12,19.633953508396985
2016-10-18,13,24.60233759282305
2016-10-18,14,25.919401986909
2016-10-18,15,28.44843528022289
2016-10-18,16,31.42737591689644
2016-10-18,17,26.14991141724161
2016-10-18,18,31.06656807643312
2016-10-18,19,29.98609619200521
2016-10-18,20,28.93435030039857
2016-10-18,21,30.66918381784636
2016-10-18,22,31.28225698873956
2016-10-18,23,27.829841674789048
2016-10-19,0,32.13192447065193
2016-10-19,1,25.85419237751112
2016-10-19,2,24.82140390662436
2016-10-19,3,29.38795724128754
2016-10-19,4,26.010272226933026
2016-10-19,5,26.66564101412141
2016-10-19,6,27.595466705843663
2016-10-19,7,25.95275287790524
2016-10-19,8,25.70850481199657
2016-10-19,9,25.821799434320337
2016-10-19,10,23.65470347003275
2016-10-19,11,26.07715968070624
2016-10-19,12,22.22009868700404
2016-10-19,13,25.12535726696384
2016-10-19,14,26.27002329432092
2016-10-19,15,29.51970330472465
2016-10-19,16,28.88802239909408
2016-10-19,17,27.28461217167477
2016-10-19,18,29.926295082293173
2016-10-19,19,33.88479645198385
2016-10-19,20,33.50373781631061
2016-10-19,21,35.52951938969743
2016-10-19,22,31.52941365363444
2016-10-19,23,26.091466442119447
2016-10-20,0,34.46979807909269
2016-10-20,1,27.412077203430524
2016-10-20,2,30.46405359737755
2016-10-20,3,25.9109159784171
2016-10-20,4,23.87829399180342
2016-10-20,5,23.620929088625303
2016-10-20,6,25.12970002389908
2016-10-20,7,27.43528627922901
2016-10-20,8,18.685167333030893
2016-10-20,9,23.64751843958204
2016-10-20,10,17.31535238857722
2016-10-20,11,16.55943053193801
2016-10-20,12,17.031960009902782
2016-10-20,13,21.47799467072908
2016-10-20,14,20.336513160771784
2016-10-20,15,24.830933249234025
2016-10-20,16,22.26451969205827
2016-10-20,17,22.269880461467785
2016-10-20,18,22.86345010818682
2016-10-20,19,25.08464231587291
2016-10-20,20,26.765837458782567
2016-10-20,21,26.57617813413956
2016-10-20,22,21.02722467888467
2016-10-20,23,18.711481990013105
2016-10-21,0,16.207211263615793
2016-10-21,1,21.96490420734473
2016-10-21,2,18.27009444445652
2016-10-21,3,18.106242181075032
2016-10-21,4,17.68993611643039
2016-10-21,5,13.102209828004744
2016-10-21,6,14.013578503799222
2016-10-21,7,9.968750419956368
2016-10-21,8,16.789657731536547
2016-10-21,9,11.920178651839334
2016-10-21,10,10.0224572595276
2016-10-21,11,11.212898452378017
2016-10-21,12,14.149671899547036
2016-10-21,13,11.164417310211382
2016-10-21,14,17.159457500563587
2016-10-21,15,16.30129166481847
2016-10-21,16,18.53105374252214
2016-10-21,17,18.07868340559544
2016-10-21,18,18.203252629478463
2016-10-21,19,19.871106938099075
2016-10-21,20,24.46053616391523
2016-10-21,21,25.02989653159408
2016-10-21,22,17.59782015195329
2016-10-21,23,22.5775533886782
2016-10-22,0,21.047356960064487
2016-10-22,1,16.404537818138245
2016-10-22,2,14.795324868868216
2016-10-22,3,17.55447463315418
2016-10-22,4,14.582505851817531
2016-10-22,5,14.071273320627204
2016-10-22,6,13.644550560138756
2016-10-22,7,11.644685781991903
2016-10-22,8,10.7611051759853
2016-10-22,9,16.668302062071692
2016-10-22,10,13.425293384373918
2016-10-22,11,11.911119963476803
2016-10-22,12,11.816702504722464
2016-10-22,13,15.214180665448833
2016-10-22,14,17.145441620991242
2016-10-22,15,22.310255627776904
2016-10-22,16,21.90163609530867
2016-10-22,17,28.14266818251549
2016-10-22,18,25.25967291936912
2016-10-22,19,28.255347204992148
2016-10-22,20,28.057904564418177
2016-10-22,21,20.438603283857887
2016-10-22,22,25.739526025226656
2016-10-22,23,24.798832815629986
2016-10-23,0,13.429448184237245
2016-10-23,1,14.894382421781629
2016-10-23,2,19.06989941023209
2016-10-23,3,18.690714457836982
2016-10-23,4,19.753979330059785
2016-10-23,5,14.676585346620634
2016-10-23,6,13.554686636836008
2016-10-23,7,14.60915961482424
2016-10-23,8,15.482182979580164
2016-10-23,9,16.922569161354133
2016-10-23,10,12.45759960477907
2016-10-23,11,13.549473396292374
2016-10-23,12,13.31600434098798
2016-10-23,13,18.306533699086035
2016-10-23,14,17.05773473514505
2016-10-23,15,22.657779467553222
2016-10-23,16,25.937860249133266
2016-10-23,17,26.014792362435745
2016-10-23,18,27.92564875217516
2016-10-23,19,25.96105300968757
2016-10-23,20,27.90200380582909
2016-10-23,21,24.44287861705537
2016-10-23,22,25.30861537322107
2016-10-23,23,26.747605370000105
2016-10-24,0,24.239862499843568
2016-10-24,1,22.88722161100296
2016-10-24,2,23.52006659051101
2016-10-24,3,23.909008676495016
2016-10-24,4,24.1054656004767
2016-10-24,5,19.561117959548188
2016-10-24,6,18.36461566338581
2016-10-24,7,20.29067521983201
2016-10-24,8,26.38459797063875
2016-10-24,9,21.823075265624183
2016-10-24,10,28.49160796807256
2016-10-24,11,20.849004787328727
2016-10-24,12,20.75128185926565
2016-10-24,13,18.850556551716743
2016-10-24,14,22.391551042387853
2016-10-24,15,21.80932111325989
2016-10-24,16,31.58267349285348
2016-10-24,17,30.426008965971786
2016-10-24,18,26.99537455307616
2016-10-24,19,28.86905622331913
2016-10-24,20,26.75513419402667
2016-10-24,21,28.473179742961587
2016-10-24,22,26.08292008347549
2016-10-24,23,24.161985285620304
2016-10-25,0,25.80352886110896
2016-10-25,1,20.7508935151317
2016-10-25,2,21.76698451392694
2016-10-25,3,21.645163924017005
2016-10-25,4,20.92409998717612
2016-10-25,5,21.731577845315847
2016-10-25,6,16.561381587784552
2016-10-25,7,14.008952266424233
2016-10-25,8,15.061611758493855
2016-10-25,9,14.495175558089914
2016-10-25,10,16.296311989202213
2016-10-25,11,15.87589087727346
2016-10-25,12,16.51754800981616
2016-10-25,13,21.06448897140785
2016-10-25,14,19.76511093080955
2016-10-25,15,22.41662841284971
2016-10-25,16,23.21028720639201
2016-10-25,17,28.81477335357384
2016-10-25,18,31.473071238747405
2016-10-25,19,24.33448032897871
2016-10-25,20,28.229491917206666
2016-10-25,21,23.054503036434145
2016-10-25,22,32.4379441526754
2016-10-25,23,27.459449239653228
2016-10-26,0,21.803881586818942
2016-10-26,1,22.23907592666512
2016-10-26,2,23.63604348245608
2016-10-26,3,22.07830552317246
2016-10-26,4,24.703216088135107
2016-10-26,5,20.91438222409724
2016-10-26,6,23.129843056519285
2016-10-26,7,18.94565585422573
2016-10-26,8,17.357798697983903
2016-10-26,9,16.86408573714693
2016-10-26,10,21.048804030888
2016-10-26,11,23.199492242680144
2016-10-26,12,20.77565705983672
2016-10-26,13,17.654776950497318
2016-10-26,14,23.249103897316605
2016-10-26,15,20.779622875415228
2016-10-26,16,26.34727080653765
2016-10-26,17,26.19461039809537
2016-10-26,18,26.70978747491824
2016-10-26,19,29.74379072087989
2016-10-26,20,31.39951531910597
2016-10-26,21,30.97485424308805
2016-10-26,22,29.881320847268
2016-10-26,23,26.59766053398491
2016-10-27,0,27.22830118476475
2016-10-27,1,22.962732650792407
2016-10-27,2,30.96273455089152
2016-10-27,3,26.44868974345345
2016-10-27,4,20.60432528661008
2016-10-27,5,20.487773660211683
2016-10-27,6,19.90986906296537
2016-10-27,7,23.7223264619684
2016-10-27,8,20.694087111748225
2016-10-27,9,21.065540827425227
2016-10-27,10,15.90267234801422
2016-10-27,11,21.60544491519491
2016-10-27,12,19.82924177719215
2016-10-27,13,25.54943777150445
2016-10-27,14,26.22209135276736
2016-10-27,15,23.435306396993685
2016-10-27,16,28.23364118556044
2016-10-27,17,27.16384436081011
2016-10-27,18,27.239056392364937
2016-10-27,19,31.682816886267787
2016-10-27,20,34.21353706905921
2016-10-27,21,30.587812446428423
2016-10-27,22,29.94641062398804
2016-10-27,23,25.25899280178868
2016-10-28,0,25.512673470032787
2016-10-28,1,22.338939179539462
2016-10-28,2,26.177755600576766
2016-10-28,3,22.53308705065301
2016-10-28,4,20.79075393089115
2016-10-28,5,21.138295423651467
2016-10-28,6,18.07415857939672
2016-10-28,7,22.60699965832447
2016-10-28,8,22.56136789759553
2016-10-28,9,16.41278945862759
2016-10-28,10,15.646429762939553
2016-10-28,11,16.667821625668974
2016-10-28,12,21.40496025353725
2016-10-28,13,20.166602353868782
2016-10-28,14,23.122299061002067
2016-10-28,15,22.273476405817963
2016-10-28,16,26.249860784271764
2016-10-28,17,31.93400386935205
2016-10-28,18,28.6177678515754
2016-10-28,19,29.713558688790275
2016-10-28,20,29.43968765961511
2016-10-28,21,32.01449800327382
2016-10-28,22,26.272382428443905
2016-10-28,23,28.686206691529712
2016-10-29,0,19.10611529611901
2016-10-29,1,20.894349355285875
2016-10-29,2,23.69601138121472
2016-10-29,3,20.62512449613582
2016-10-29,4,19.435937030335065
2016-10-29,5,13.506178717891364
2016-10-29,6,16.281069024617633
2016-10-29,7,25.76062450854599
2016-10-29,8,19.615356466466988
2016-10-29,9,21.510335560063567
2016-10-29,10,20.58618756757773
2016-10-29,11,17.950086092977696
2016-10-29,12,24.0131343946782
2016-10-29,13,19.983667401637
2016-10-29,14,26.233701668202382
2016-10-29,15,23.635169344777538
2016-10-29,16,28.677706627635136
2016-10-29,17,26.41296554130493
2016-10-29,18,30.043980181810063
2016-10-29,19,30.451817316645183
2016-10-29,20,23.46210946564059
2016-10-29,21,28.233204290892523
2016-10-29,22,29.52706629784973
2016-10-29,23,24.85209647978073
2016-10-30,0,26.79087041599942
2016-10-30,1,27.365066239697
2016-10-30,2,21.07248574938199
2016-10-30,3,25.81232656725325
2016-10-30,4,19.037384922736663
2016-10-30,5,25.93497888273717
2016-10-30,6,17.422366132761375
2016-10-30,7,21.01537444152577
2016-10-30,8,19.752812912866965
2016-10-30,9,17.530202828362082
2016-10-30,10,20.96139636470169
2016-10-30,11,18.486596519397224
2016-10-30,12,14.594994127948157
2016-10-30,13,20.73761575966111
2016-10-30,14,21.378562419843146
2016-10-30,15,23.42184317635747
2016-10-30,16,28.091217238213503
2016-10-30,17,27.72336509590687
2016-10-30,18,32.06285728297745
2016-10-30,19,30.82300368246488
2016-10-30,20,27.60132585178197
2016-10-30,21,30.69186090385244
2016-10-30,22,31.988039580785003
2016-10-30,23,29.63149485469261
2016-10-31,0,28.261083625373512
2016-10-31,1,19.74382458863376
2016-10-31,2,27.002172576657227
2016-10-31,3,20.68144363038081
2016-10-31,4,21.138459961319608
2016-10-31,5,18.98767863257608
2016-10-31,6,18.32846709872293
2016-10-31,7,21.467541595410523
2016-10-31,8,22.3822166429816
2016-10-31,9,21.18403750793201
2016-10-31,10,21.57698629360112
2016-10-31,11,11.629225917995006
2016-10-31,12,15.08896136757249
2016-10-31,13,22.158536866148864
2016-10-31,14,21.0743158567452
2016-10-31,15,23.686293664356647
2016-10-31,16,26.353439904384704
2016-10-31,17,27.542723546130308
2016-10-31,18,28.4588910639725
2016-10-31,19,29.71245617431117
2016-10-31,20,29.98887823963786
2016-10-31,21,27.36358436181645
2016-10-31,22,30.1115517047998
2016-10-31,23,23.80008862893733
2016-11-01,0,27.79143837295842
2016-11-01,1,26.68227391058941
2016-11-01,2,25.110567658411945
2016-11-01,3,18.04546379883349
2016-11-01,4,21.626482329294426
2016-11-01,5,22.878196070250624
2016-11-01,6,23.344756793894803
2016-11-01,7,22.055938783514947
2016-11-01,8,22.48562375665021
2016-11-01,9,25.30748862128736
2016-11-01,10,21.29534955333861
2016-11-01,11,24.59740257009589
2016-11-01,12,19.477352691143924
2016-11-01,13,19.50035181461189
2016-11-01,14,25.01666798567954
2016-11-01,15,25.456313585557453
2016-11-01,16,28.69985662432824
2016-11-01,17,26.465877269698595
2016-11-01,18,31.21172276749235
2016-11-01,19,26.404950281780263
2016-11-01,20,28.03056432162389
2016-11-01,21,33.63936880414802
2016-11-01,22,26.905599903752247
2016-11-01,23,28.333857014502808
2016-11-02,0,26.86535270811993
2016-11-02,1,27.56050381350026
2016-11-02,2,25.79873752487984
2016-11-02,3,22.4463124279116
2016-11-02,4,28.727505990827343
2016-11-02,5,22.44351719226364
2016-11-02,6,26.24341759751375
2016-11-02,7,21.874067788027983
2016-11-02,8,23.81281550540386
2016-11-02,9,25.81308639973628
2016-11-02,10,25.789089342763614
2016-11-02,11,25.63415787741082
2016-11-02,12,23.808569895504288
2016-11-02,13,24.16389059280875
2016-11-02,14,28.76120532568512
2016-11-02,15,27.77864031220313
2016-11-02,16,27.57559854808485
2016-11-02,17,30.542906831506663
2016-11-02,18,27.36235170370451
2016-11-02,19,28.93623429990243
2016-11-02,20,25.2083922648948
2016-11-02,21,26.913608833207604
2016-11-02,22,23.441886324909248
2016-11-02,23,26.65218686354388
2016-11-03,0,21.959969011506463
2016-11-03,1,23.99566512940675
2016-11-03,2,21.09043307537229
2016-11-03,3,23.19588903026509
2016-11-03,4,23.988558259206464
2016-11-03,5,24.07209048432368
2016-11-03,6,20.39385431411223
2016-11-03,7,20.808413614646145
2016-11-03,8,21.31884298995282
2016-11-03,9,22.17115253681597
2016-11-03,10,22.08352881668956
2016-11-03,11,20.27750869653504
2016-11-03,12,20.06218386718696
2016-11-03,13,16.083344406612312
2016-11-03,14,21.727853334119693
2016-11-03,15,28.69205065849175
2016-11-03,16,18.386308896244067
2016-11-03,17,24.73228879929945
2016-11-03,18,21.106765743272028
2016-11-03,19,16.694074062928763
2016-11-03,20,18.841598594316626
2016-11-03,21,25.414935248844262
2016-11-03,22,20.404642922397407
2016-11-03,23,19.965726908678903
2016-11-04,0,20.83024201841437
2016-11-04,1,19.206976799283225
2016-11-04,2,22.73219235278113
2016-11-04,3,19.34825341498848
2016-11-04,4,20.22589933205842
2016-11-04,5,17.829984416396282
2016-11-04,6,17.582753879331868
2016-11-04,7,19.533276106989355
2016-11-04,8,15.774257111980855
2016-11-04,9,18.284541440707933
2016-11-04,10,19.323504172933628
2016-11-04,11,15.088861589423068
2016-11-04,12,22.34354285522376
2016-11-04,13,20.09639863083761
2016-11-04,14,19.882449791214704
2016-11-04,15,21.525293115456453
2016-11-04,16,21.994300861868496
2016-11-04,17,17.87696933562186
2016-11-04,18,23.541359015367604
2016-11-04,19,23.1195661520922
2016-11-04,20,27.280350037149947
2016-11-04,21,26.445235751102413
2016-11-04,22,24.612620156824025
2016-11-04,23,20.70454010893333
2016-11-05,0,19.126192466907227
2016-11-05,1,25.65137080618885
2016-11-05,2,23.47978670710151
2016-11-05,3,23.196916929678803
2016-11-05,4,24.76150754854058
2016-11-05,5,15.19024774235069
2016-11-05,6,22.57536573518981
2016-11-05,7,18.90636369318868
2016-11-05,8,17.91970338283888
2016-11-05,9,15.155302523869198
2016-11-05,10,21.152670737230626
2016-11-05,11,16.789470870095947
2016-11-05,12,19.225968839070767
2016-11-05,13,19.74461663929693
2016-11-05,14,18.36008652669652
2016-11-05,15,14.104061222360835
2016-11-05,16,16.15326462159101
2016-11-05,17,17.391225657625668
2016-11-05,18,20.64123377040538
2016-11-05,19,23.74494816180258
2016-11-05,20,20.05363841392813
2016-11-05,21,17.00901865741183
2016-11-05,22,17.286121838758714
2016-11-05,23,17.34324484978172
2016-11-06,0,18.66283812216301
2016-11-06,1,19.022245458970342
2016-11-06,2,17.171596614702693
2016-11-06,3,15.363688015837624
2016-11-06,4,19.7921894219472
2016-11-06,5,19.405865607116045
2016-11-06,6,12.612275369724696
2016-11-06,7,19.371806949220577
2016-11-06,8,18.80378775193253
2016-11-06,9,20.047560651973004
2016-11-06,10,14.49396599317648
2016-11-06,11,15.234156630622664
2016-11-06,12,21.72734054711492
2016-11-06,13,18.057839583078845
2016-11-06,14,19.729421878555613
2016-11-06,15,25.035968083269683
2016-11-06,16,20.52470740999645
2016-11-06,17,19.19656857162776
2016-11-06,18,19.414036425266804
2016-11-06,19,15.237150663706345
2016-11-06,20,21.55403177832482
2016-11-06,21,18.24987811635436
2016-11-06,22,21.214682935036908
2016-11-06,23,17.927502756459976
2016-11-07,0,19.777973020829148
2016-11-07,1,14.756397892677116
2016-11-07,2,19.958325777634748
2016-11-07,3,21.51608846374884
2016-11-07,4,21.32883285849356
2016-11-07,5,15.463945524874608
2016-11-07,6,16.521165034744733
2016-11-07,7,13.058129224340073
2016-11-07,8,19.292169222366805
2016-11-07,9,19.61865220857017
2016-11-07,10,17.123998929186044
2016-11-07,11,14.147900860473216
2016-11-07,12,14.319951060789284
2016-11-07,13,16.7393499590495
2016-11-07,14,17.53995047757426
2016-11-07,15,18.728166100317058
2016-11-07,16,19.370084687722027
2016-11-07,17,17.505729241456823
2016-11-07,18,20.35551161330469
2016-11-07,19,20.09510207714264
2016-11-07,20,21.50342557300104
2016-11-07,21,21.826535137616297
2016-11-07,22,18.114058200449684
2016-11-07,23,19.91847717258592
2016-11-08,0,19.74389461744488
2016-11-08,1,15.4423161068216
2016-11-08,2,22.794041370913487
2016-11-08,3,18.75862740746849
2016-11-08,4,21.10534670665736
2016-11-08,5,18.267112390668547
2016-11-08,6,21.942061369750743
2016-11-08,7,19.8600380111475
2016-11-08,8,16.326374743023052
2016-11-08,9,17.175920174937474
2016-11-08,10,18.675103839997
2016-11-08,11,15.739012082067037
2016-11-08,12,17.29109613192892
2016-11-08,13,16.690517342945082
2016-11-08,14,17.469177898027652
2016-11-08,15,18.204225811503967
2016-11-08,16,19.13471976576034
2016-11-08,17,24.37884741720409
2016-11-08,18,14.709731517355468
2016-11-08,19,21.15874106245928
2016-11-08,20,20.06341579904748
2016-11-08,21,16.382815379909733
2016-11-08,22,18.98942300676645
2016-11-08,23,12.233851596525607
2016-11-09,0,13.207241145718529
2016-11-09,1,14.729042736812492
2016-11-09,2,18.90564440993205
2016-11-09,3,16.195832222084324
2016-11-09,4,16.985318864772108
2016-11-09,5,13.229900581056008
2016-11-09,6,14.51107728027248
2016-11-09,7,12.104973025395669
2016-11-09,8,15.801910469344223
2016-11-09,9,14.83628880427401
2016-11-09,10,12.448309494849171
2016-11-09,11,15.786799834111786
2016-11-09,12,12.873381210296335
2016-11-09,13,12.940580624394526
2016-11-09,14,16.13740451515981
2016-11-09,15,17.67458214482692
2016-11-09,16,14.811936112831932
2016-11-09,17,20.17410789064996
2016-11-09,18,18.03563181734733
2016-11-09,19,12.882394545877638
2016-11-09,20,23.237287444093443
2016-11-09,21,25.95053294936553
2016-11-09,22,19.011805771096355
2016-11-09,23,18.626896073186035
2016-11-10,0,14.09464205180977
2016-11-10,1,11.726717810389552
2016-11-10,2,12.465400488493614
2016-11-10,3,12.272403511387209
2016-11-10,4,11.572829456448677
2016-11-10,5,11.936483600832544
2016-11-10,6,12.559623122289672
2016-11-10,7,14.300908490185993
2016-11-10,8,11.06319483339558
2016-11-10,9,17.38374888479248
2016-11-10,10,5.898928818376482
2016-11-10,11,12.481120211394757
2016-11-10,12,13.40290506397732
2016-11-10,13,12.102262407815466
2016-11-10,14,11.32633239827768
2016-11-10,15,16.76774699401852
2016-11-10,16,20.16837774226712
2016-11-10,17,18.318195773444742
2016-11-10,18,20.3430585419014
2016-11-10,19,22.46757890644125
2016-11-10,20,23.240507194411173
2016-11-10,21,19.84038004838704
2016-11-10,22,18.667143406925696
2016-11-10,23,22.97202956004817
2016-11-11,0,18.187522113355453
2016-11-11,1,16.075115418391633
2016-11-11,2,14.343274450649549
2016-11-11,3,14.514197558920891
2016-11-11,4,15.96505285091947
2016-11-11,5,13.45321638427382
2016-11-11,6,15.049246619144304
2016-11-11,7,14.510854878692534
2016-11-11,8,11.702006509842288
2016-11-11,9,13.056721362813674
2016-11-11,10,11.718680860975736
2016-11-11,11,12.296694717468023
2016-11-11,12,10.388397025386864
2016-11-11,13,14.027285574829095
2016-11-11,14,13.3591594907321
2016-11-11,15,22.47331947532593
2016-11-11,16,20.57298902984932
2016-11-11,17,24.49378409418675
2016-11-11,18,22.177616071548467
2016-11-11,19,25.27596501512637
2016-11-11,20,28.52220535574014
2016-11-11,21,25.719857483704747
2016-11-11,22,22.115018454350697
2016-11-11,23,20.56314922323953
2016-11-12,0,25.38596181253893
2016-11-12,1,16.513982347937898
2016-11-12,2,14.839968826842224
2016-11-12,3,14.66300939029614
2016-11-12,4,12.939973467442323
2016-11-12,5,16.909272627643713
2016-11-12,6,17.670132247473624
2016-11-12,7,18.47062561690211
2016-11-12,8,12.811084304318769
2016-11-12,9,12.862921656910276
2016-11-12,10,8.4667853604456
2016-11-12,11,10.12028994759068
2016-11-12,12,13.274714064956832
2016-11-12,13,11.590501819309775
2016-11-12,14,15.470188288871162
2016-11-12,15,15.19846089676424
2016-11-12,16,18.35081797855928
2016-11-12,17,16.094942854483765
2016-11-12,18,17.616819152418046
2016-11-12,19,20.54122205889613
2016-11-12,20,23.70095763194919
2016-11-12,21,15.907664004612002
2016-11-12,22,23.82599313991464
2016-11-12,23,18.00568027993459
